1.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,11.5428,35.5637,9.6401,34.4221,12.3038,44.6964,19.1533,56.4928,29.4276,66.3865,43.1267,73.9971,58.3479,76.6608,75.8522,72.8555,90.6929,61.8202,96.0203,48.1211,98.3034,37.0858,92.5955,37.8468,76.9938,42.7937,51.4983,43.5548,23.7197,35.9442,10.7817,31.7584
0.1,0.0,0.0,0.0,0.1,0.0,0.0,1.0,2.6619,44.2562,8.8575,47.8703,19.1834,50.9681,30.542,53.5496,44.9984,55.6147,56.3569,55.0984,68.7481,54.5821,79.5903,52.517,91.4652,49.4192,99.726,44.7725,94.0467,45.8051,82.1718,48.9029,62.0362,52.0007,38.2865,53.0333,17.6346,49.4192,3.6945,42.191
0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,3.3305,48.169,16.2753,54.9821,31.2641,61.7951,46.2528,67.9269,63.2855,71.3334,78.2742,76.1026,89.8565,80.1904,92.5817,64.5204,89.8565,46.8064,82.3621,33.1802,71.4612,25.6858,55.1098,22.2793,37.3958,25.0045,25.1323,31.1363,13.5501,39.9933,4.0118,50.8942
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.532,23.6094,10.0246,31.5858,15.0098,38.5651,19.4965,45.0459,24.4818,50.0312,31.4611,55.5149,37.9419,60.0016,44.4228,63.9898,52.8977,65.9839,62.8682,66.4825,70.346,63.9898,76.8268,60.0016,81.3136,54.5179,85.8003,48.0371,88.7914,40.5592,90.7855,32.0843
0.0,0.0,0.2,0.9,0.1,0.0,0.1,0.2,3.8354,63.2126,20.8155,58.9676,40.3426,60.6656,58.1717,65.7596,73.4537,72.5517,86.1888,81.0417,88.7358,64.0616,92.1318,46.2325,94.6788,27.5545,80.2458,25.0074,64.1147,30.1015,43.7386,30.9505,24.2115,29.2525,13.1745,29.2525,10.6274,48.7796,5.5334,66.6086
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.1502,88.2932,80.313,80.026,78.4759,72.6774,76.6387,65.3287,72.9644,57.0616,69.2901,51.5501,64.6972,46.0386,60.1043,41.4458,53.6743,37.7714,47.2443,35.0157,38.9771,33.1786,29.7913,33.1786,20.6056,35.0157,13.2569,36.8529,7.7455,40.5272,4.0712,46.0386
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4582,17.8263,85.6066,25.9163,82.6261,33.5805,79.2198,40.3931,75.8135,46.78,71.1298,52.741,66.4461,57.4247,59.6335,61.2568,51.5435,63.3857,42.6019,63.8115,34.0861,63.3857,26.4219,60.831,18.7577,57.8505,12.7967,54.87,6.8356,51.4636,0.023,48.4831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1733,89.3961,74.4401,81.6141,87.7343,71.8867,97.4617,57.6198,97.4617,39.1377,89.0313,23.5738,74.4401,10.9282,56.6065,4.7675,36.5032,5.0917,18.9938,10.9282,5.6997,26.8163,3.43,45.6227,6.6724,63.7805,15.1029,81.9384,29.3698,93.6113,46.8791,93.287
